t,semaforo_C1,semaforo_C2,semaforo_C3
1519,2,2,0
1520,2,2,0
1521,2,2,0
1522,2,2,0
1523,2,2,0
1524,3,2,0
1525,3,2,0
1526,3,2,0
1527,0,2,0
1528,0,2,0
1529,0,3,0
1530,0,3,0
1531,0,3,0
1532,0,0,0
1533,0,0,0
1534,0,0,0
1535,0,0,0
1536,0,0,0
1537,0,0,1
1538,0,0,1
1539,0,0,1
1540,0,0,2
1541,0,0,2
1542,0,1,2
1543,1,1,2
1544,1,1,2
1545,1,2,2
1546,2,2,2
1547,2,2,2
1548,2,2,2
1549,2,2,2
1550,2,2,3
1551,2,2,3
1552,2,2,3
1553,2,2,0
1554,2,2,0
1555,2,3,0
1556,3,3,0
1557,3,3,0
1558,3,0,0
1559,0,0,0
1560,0,0,0
1561,0,0,0
1562,0,0,0
1563,0,0,0
1564,0,0,0
1565,0,0,0
1566,0,0,0
1567,0,0,0
1568,0,0,0
1569,0,0,0
1570,1,1,0
1571,1,1,0
1572,1,1,0
1573,2,2,1
1574,2,2,1
1575,2,2,1
1576,2,2,2
1577,2,2,2
1578,2,2,2
1579,2,2,2
1580,2,2,2
1581,2,2,2
1582,2,2,2
1583,3,3,2
1584,3,3,2
1585,3,3,2
1586,0,0,2
1587,0,0,2
1588,0,0,2
1589,0,0,2
1590,0,0,3
1591,0,0,3
1592,0,0,3
1593,0,0,0
1594,0,0,0
1595,0,0,0
1596,0,0,0
1597,0,1,0
1598,0,1,0
1599,1,1,0
1600,1,2,0
1601,1,2,0
1602,2,2,0
1603,2,2,1
1604,2,2,1
1605,2,2,1
1606,2,2,2
1607,2,2,2
1608,2,2,2
1609,2,2,2
1610,2,2,2
1611,2,3,2
1612,3,3,2
1613,3,3,2
1614,3,0,2
1615,0,0,2
1616,0,0,3
1617,0,0,3
1618,0,0,3
1619,0,0,0
1620,0,0,0
1621,0,0,0
1622,0,0,0
1623,0,0,0
1624,0,0,0
1625,1,1,0
1626,1,1,0
1627,1,1,0
1628,2,2,0
1629,2,2,0
1630,2,2,0
1631,2,2,0
1632,2,2,1
1633,2,2,1
1634,2,2,1
1635,2,2,2
1636,2,2,2
1637,2,2,2
1638,3,3,2
1639,3,3,2
1640,3,3,2
1641,0,0,2
1642,0,0,2
1643,0,0,2
1644,0,0,2
1645,0,0,2
1646,0,0,2
1647,0,0,2
1648,0,0,2
1649,0,0,3
