variante,base,episodio,semilla,lr,segundos,vehiculos,espera_prom,timeloss_prom,cola_prom,cola_max,recompensa,recompensa_decision,recompensa_total_decision,decisiones,decisiones_libres,cambios_fase,paradas_prom,throughput,co2_prom,nox_prom,no_terminados,spillback_tasa,spillback_seg,spillback_eventos,cola_max_enlace,veh_max_enlace,viaje_corredor_prom,retraso_corredor_prom,retraso_corredor_punta,paradas_corredor,paradas_corredor_le1,spill_activaciones,spill_suma,perdida_politica,perdida_valor,entropia_libre,kl_aprox,clipfrac,eval_timeloss,eval_espera
spill,42,116,158,4.25e-04,8.2,1810,6.58,20.0,3.63,13,-2636.1,-1.781,-5.423,1252,868,382,0.687,1765,217.0,74.7,0,0.0,0,0,5,11,102.11,19.37,20.03,0.604,0.946,0,0.0,0.0003,0.02,0.0917,0.0015,0.0166,,
spill,42,117,159,4.20e-04,9.5,1810,6.72,20.18,3.71,15,-2688.6,-1.822,-5.539,1246,856,388,0.715,1767,217.2,74.8,0,0.0,0,0,7,11,103.24,20.39,20.97,0.682,0.929,0,0.0,-0.0053,0.0305,0.0929,0.0049,0.0366,,
spill,42,118,160,4.15e-04,9.3,1810,7.05,20.87,3.85,16,-2816.5,-1.906,-5.735,1249,860,386,0.739,1765,218.3,75.2,0,0.0,0,0,8,15,103.97,20.91,22.01,0.692,0.909,0,0.0,-0.002,0.0299,0.0873,0.0013,0.0172,,
spill,42,119,161,4.10e-04,9.8,1810,6.56,20.26,3.61,14,-2613.9,-1.766,-5.495,1254,871,380,0.688,1772,217.3,74.8,0,0.0,0,0,6,12,103.45,20.49,21.52,0.654,0.925,0,0.0,-0.0011,0.0306,0.0982,0.0018,0.0191,,
spill,42,120,162,4.05e-04,8.2,1810,6.56,20.24,3.62,14,-2624.0,-1.771,-5.514,1254,865,386,0.689,1768,217.7,74.9,0,0.0,0,0,6,12,103.55,20.43,21.99,0.645,0.946,0,0.0,0.0005,0.0265,0.0911,0.0007,0.0094,20.85,6.98
spill,42,121,163,4.00e-04,9.8,1810,6.87,20.52,3.77,14,-2754.7,-1.861,-5.61,1252,865,384,0.706,1764,218.3,75.1,0,0.0,0,0,6,13,102.88,19.98,21.06,0.633,0.939,0,0.0,0.0008,0.0241,0.0972,0.0016,0.0152,,
spill,42,122,164,3.95e-04,8.4,1810,7.22,21.34,3.94,16,-2890.5,-1.956,-5.8,1252,867,383,0.731,1768,220.2,75.8,0,0.0,0,0,6,14,103.77,21.05,22.63,0.673,0.919,0,0.0,-0.001,0.0292,0.1131,0.0014,0.0189,,
spill,42,123,165,3.90e-04,9.0,1810,6.6,20.27,3.65,16,-2626.8,-1.775,-5.499,1255,874,378,0.685,1765,217.4,74.8,0,0.0,0,0,7,11,103.21,20.19,21.23,0.619,0.949,0,0.0,-0.0035,0.0291,0.1064,0.0036,0.0375,,
spill,42,124,166,3.85e-04,8.9,1810,6.75,20.27,3.73,15,-2713.3,-1.841,-5.546,1246,857,386,0.706,1766,217.5,74.9,0,0.0,0,0,6,14,102.85,20.18,21.35,0.655,0.939,0,0.0,-0.0017,0.0297,0.0993,0.0017,0.0207,,
spill,42,125,167,3.80e-04,9.1,1810,6.89,20.01,3.76,14,-2739.1,-1.853,-5.446,1255,876,377,0.691,1767,216.1,74.5,0,0.0,0,0,5,11,102.18,19.45,19.87,0.609,0.948,0,0.0,-0.0006,0.0231,0.0855,0.0015,0.0177,,
spill,42,126,168,3.75e-04,7.8,1810,7.15,20.93,3.91,14,-2883.7,-1.946,-5.738,1250,858,390,0.75,1768,218.9,75.4,0,0.0,0,0,6,14,103.6,20.6,22.03,0.693,0.928,0,0.0,-0.0027,0.0285,0.0962,0.0019,0.0208,,
spill,42,127,169,3.70e-04,10.7,1810,6.67,20.0,3.66,14,-2638.8,-1.781,-5.448,1254,869,383,0.697,1770,216.4,74.6,0,0.0,0,0,5,12,102.54,19.71,20.56,0.646,0.944,0,0.0,-0.0004,0.028,0.0921,0.0017,0.019,,
spill,42,128,170,3.65e-04,9.7,1810,6.82,20.34,3.75,13,-2721.8,-1.842,-5.579,1251,866,382,0.709,1768,217.5,74.9,0,0.0,0,0,6,12,103.02,20.05,21.12,0.638,0.938,0,0.0,-0.0048,0.0278,0.0903,0.0022,0.0278,,
spill,42,129,171,3.60e-04,8.7,1810,7.25,21.22,3.95,15,-2871.6,-1.948,-5.837,1245,858,385,0.754,1767,219.6,75.6,0,0.0,0,0,8,17,104.42,21.52,22.84,0.711,0.915,0,0.0,0.0026,0.0375,0.1022,0.0027,0.0269,,
spill,42,130,172,3.55e-04,8.6,1810,6.72,20.53,3.69,13,-2673.9,-1.807,-5.606,1248,855,391,0.705,1767,218.1,75.0,0,0.0,0,0,4,12,104.11,20.97,22.1,0.666,0.947,0,0.0,-0.0013,0.0206,0.0985,0.0015,0.0198,20.39,6.76
spill,42,131,173,3.50e-04,7.6,1810,6.5,19.89,3.6,16,-2632.0,-1.778,-5.437,1251,862,387,0.683,1770,216.8,74.7,0,0.0,0,0,5,12,102.38,19.66,20.79,0.629,0.951,0,0.0,0.0005,0.0236,0.0952,0.0012,0.0146,,
spill,42,132,174,3.45e-04,8.0,1810,7.16,20.87,3.91,15,-2847.4,-1.929,-5.723,1249,864,382,0.748,1766,218.6,75.3,0,0.0,0,0,6,13,103.42,20.57,21.79,0.681,0.924,0,0.0,-0.0015,0.0238,0.0897,0.002,0.0222,,
spill,42,133,175,3.40e-04,7.7,1810,6.62,20.16,3.65,15,-2639.3,-1.786,-5.515,1251,866,383,0.702,1769,216.8,74.6,0,0.0,0,0,5,11,103.69,20.62,21.88,0.662,0.926,0,0.0,-0.0026,0.0274,0.0791,0.0019,0.02,,
spill,42,134,176,3.35e-04,8.4,1810,6.81,20.47,3.74,14,-2709.5,-1.833,-5.559,1254,873,378,0.701,1765,217.8,75.0,0,0.0,0,0,6,10,103.24,20.22,21.19,0.645,0.942,0,0.0,0.0015,0.0247,0.0853,0.002,0.0179,,
spill,42,135,177,3.30e-04,8.4,1810,7.19,20.79,3.93,16,-2870.2,-1.942,-5.722,1252,870,380,0.731,1768,218.5,75.2,0,0.0,0,0,5,12,103.18,20.0,20.8,0.658,0.939,0,0.0,-0.0022,0.0243,0.1002,0.0029,0.0291,,
spill,42,136,178,3.25e-04,10.7,1810,6.46,19.69,3.58,16,-2581.6,-1.747,-5.318,1255,877,375,0.667,1766,216.6,74.6,0,0.0,0,0,5,11,102.21,19.37,20.35,0.613,0.953,0,0.0,-0.0012,0.0222,0.0881,0.0018,0.0174,,
spill,42,137,179,3.20e-04,7.8,1810,7.09,20.96,3.88,16,-2850.8,-1.926,-5.691,1257,877,377,0.705,1769,219.1,75.4,0,0.0,0,0,6,12,103.79,20.74,22.0,0.654,0.918,0,0.0,-0.0025,0.0306,0.102,0.0046,0.0395,,
